t,bgx,bgy,bgz
20.96,-1.617956631770626e-07,3.181121408251618e-08,3.4344315981826902e-18
20.97,-1.6634214568122995e-07,2.2141628080734106e-08,3.4365528656310364e-18
20.98,-1.6982479500414654e-07,-1.1210165741175774e-09,3.4355571344846464e-18
20.990000000000002,-1.8121083994624797e-07,7.10945137327498e-09,3.435129490687926e-18
21.0,-1.5760201118773744e-07,-1.19096354779067e-08,3.457215025475078e-18
21.01,-1.600290353603175e-07,-1.2798120619071033e-08,3.480151341969977e-18
21.02,-1.4549983693617624e-07,-2.173745274515366e-09,3.501731543297724e-18
21.03,-1.2311982293768932e-07,1.3501183645489776e-08,3.540505308755223e-18
21.04,-1.0193826159575173e-07,2.7922446945164004e-08,3.578278045212893e-18
21.05,-9.094507469563975e-08,3.494653196282965e-08,3.615156694325627e-18
21.06,-9.90677475015707e-08,2.8593072685502252e-08,3.629902343880983e-18
21.07,-8.334351675324847e-08,3.0471408642014604e-09,3.6457822040611e-18
21.080000000000002,-1.047144475544225e-07,4.486248851299058e-09,3.6652056032281556e-18
21.09,-1.2007611675098168e-07,2.7109171714915478e-08,3.678206656498416e-18
21.1,-1.3839850103845036e-07,1.3463454852975458e-08,3.689371068670279e-18
21.11,-1.1674804418541932e-07,1.0245203518095268e-08,3.697357359407992e-18
21.12,-1.1608302395038926e-07,1.2177121373175346e-08,3.707275416617043e-18
21.13,-9.330210136023524e-08,1.4162596711701679e-08,3.719626991723929e-18
21.14,-1.0919037756503266e-07,1.1286091155760077e-08,3.753983815859627e-18
21.150000000000002,-1.2047011802495915e-07,-1.1916116467813438e-09,3.796521773605065e-18
21.16,-1.359200861188422e-07,2.4000961923263128e-08,3.8520784843551536e-18
21.17,-1.1239995404980611e-07,3.0341711331234575e-08,3.914747439725201e-18
21.18,-1.1064413019286209e-07,1.3647178978759644e-08,3.987979942466665e-18
21.19,-8.731159721419018e-08,2.1745802739770615e-08,4.082021907963692e-18
21.2,-1.0293624471037672e-07,-1.331583719436504e-09,4.171772206615447e-18
21.21,-1.1397202967444361e-07,-7.387699807873245e-09,4.242600256473945e-18
21.22,-1.2891844447152642e-07,-1.9309985773626131e-10,4.340428905901257e-18
21.23,-1.0433956505659819e-07,1.6676342992567987e-08,4.4309253722923634e-18
21.240000000000002,-1.0066234762546946e-07,3.983374396260198e-08,4.518885852939974e-18
21.25,-7.422663114190501e-08,1.4256371457752799e-08,4.60252444751208e-18
21.26,-8.523215326567927e-08,-1.0916389520300389e-08,4.668154764975528e-18
21.27,-8.978872639533727e-08,1.3317951460299746e-08,4.7298673602395e-18
21.28,-9.603859760661328e-08,3.21771131497429e-08,4.791994458547036e-18
21.29,-1.1200482335343896e-07,4.3217290432913036e-08,4.8485559284437674e-18
21.3,-9.376531547931915e-08,4.418222915582439e-08,4.9022969782686836e-18
21.31,-1.0124983195956107e-07,3.3002627761347986e-08,4.95746828228767e-18
21.32,-9.029056000541041e-08,7.795438745453277e-09,5.012013414461776e-18
21.330000000000002,-6.87438304899702e-08,1.8690242944171402e-08,5.060866827693065e-18
21.34,-4.433911208073507e-08,1.202952408578939e-08,5.112961438707343e-18
21.35,-2.468170804794203e-08,-1.3515965692451986e-08,5.167776487473268e-18
21.36,-1.72476598181483e-08,-7.264133653982663e-09,5.237956048606439e-18
21.37,-2.938694542032794e-08,-2.2328867542609384e-08,5.306430312346875e-18
21.38,-1.64941449847131e-08,-7.664284395763953e-09,5.376891541526526e-18
21.39,-3.7806973319086096e-08,-1.601677398744128e-08,5.4794405584037645e-18
21.400000000000002,-4.846395348548565e-08,4.009082467581562e-09,5.6018517309567255e-18
21.41,-5.561984332583455e-08,1.684642561495884e-11,5.746113850444884e-18
21.42,-6.629858753988059e-08,2.3757938496802307e-08,5.885268449275898e-18
21.43,-8.73884204405364e-08,2.3190481521881125e-08,6.0178890837688916e-18
21.44,-7.382586771530789e-08,-1.4158168768079174e-09,6.17984573022842e-18
21.45,-8.438799135122978e-08,2.2042787951165707e-09,6.334567479775579e-18
21.46,-7.374428946864762e-08,-1.74889975895248e-08,6.492429942110761e-18
21.47,-4.8580173486765424e-08,-7.893397285502223e-09,6.6453385597869646e-18
21.48,-6.72728984683721e-08,-2.0217551066951124e-08,6.791528209450448e-18
21.490000000000002,-8.409319935658215e-08,-1.5335372118399196e-09,6.945940717484586e-18
21.5,-1.0533053124812545e-07,-2.7295747887795014e-09,7.091900454696919e-18
21.51,-8.531706140401897e-08,-2.2386486289575794e-08,7.234203062064046e-18
21.52,-8.222615029473984e-08,-7.105535997855152e-09,7.375104504857336e-18
21.53,-1.0194744183778739e-07,-7.305754613028647e-09,7.512398733629507e-18
21.54,-9.841474557409151e-08,-2.110569592372876e-08,7.651126381719825e-18
21.55,-7.758305903211344e-08,-4.6481375588702035e-08,7.804349941476674e-18
21.56,-9.70986392583804e-08,-2.9435512214477934e-08,7.973595364349798e-18
21.57,-1.1050616419563276e-07,-1.9805407885855394e-08,8.149002515620836e-18
21.580000000000002,-1.2336860675262652e-07,-1.513427842908345e-08,8.325286888048376e-18
21.59,-1.4111883300202606e-07,-1.2826366452450333e-08,8.532942886916346e-18
21.6,-1.1724280357091896e-07,-1.0160727486946077e-08,8.740059727823338e-18
21.61,-1.0906977965084185e-07,-4.2797301725326804e-09,8.939291872477409e-18
21.62,-1.2165613625193164e-07,7.798247036927378e-09,9.13632816565007e-18
21.63,-1.081052692840998e-07,2.9186538571493064e-08,9.305899325049798e-18
21.64,-1.2537010374692693e-07,1.1297328906089418e-08,9.476636232465444e-18
21.650000000000002,-1.2630586410620766e-07,9.636779517440534e-09,9.645869487818848e-18
21.66,-1.1579494927370712e-07,2.767855827020503e-08,9.801451385820386e-18
21.67,-9.859776765262219e-08,1.7186615910223124e-08,9.952032841959446e-18
21.68,-7.935405316432504e-08,3.401033682913235e-08,1.00977844749194e-17
21.69,-6.258421485305502e-08,3.0133201118026944e-08,1.0235543076341023e-17
21.7,-5.269073553325374e-08,9.793501374094895e-09,1.0369119271164178e-17
21.71,-5.395960060669036e-08,2.9155799235065932e-08,1.0496866236887189e-17
21.72,-7.056078112076034e-08,4.051132508515822e-08,1.0619611047489444e-17
21.73,-5.472440866843193e-08,4.8399254280073665e-08,1.0733362206576078e-17
21.740000000000002,-6.254529341923722e-08,5.7446493306086895e-08,1.0842483728777989e-17
21.75,-4.603172737756938e-08,7.237076951852901e-08,1.0948385877806361e-17
21.76,-6.105520483927407e-08,4.615324963462123e-08,1.1048564025893175e-17
21.77,-5.940668557669998e-08,3.5829379724257005e-08,1.1147396495989567e-17
21.78,-4.491786829286776e-08,4.63676887299405e-08,1.1245957604149894e-17
21.79,-2.1313506486545247e-08,3.099083949050601e-08,1.1341669860800322e-17
21.8,-4.404397824835757e-08,4.696289299947217e-08,1.1459324905198937e-17
21.81,-6.448116420459543e-08,4.7648167103772145e-08,1.1609330921361521e-17
21.82,-8.604740495617461e-08,3.862729342278179e-08,1.1759829450721679e-17
21.830000000000002,-6.023871169829317e-08,2.554788465833153e-08,1.189289512675786e-17
21.84,-4.243101156877373e-08,1.4113553205051248e-08,1.20297892619153e-17
21.85,-3.575370658950011e-08,1.0086845449868578e-08,1.215965236534098e-17
21.86,-4.3242239261053044e-08,1.9285878942481555e-08,1.2286717940265517e-17
21.87,-6.78397362175336e-08,-4.243213572830375e-09,1.2406044140312104e-17
21.88,-6.057511472306252e-08,-2.4324217153739014e-09,1.2521603653262909e-17
21.89,-7.636111532221647e-08,-2.1141106006114348e-08,1.2635323333706842e-17
21.900000000000002,-6.605157382940505e-08,-2.214890049966366e-09,1.2742263514088865e-17
21.91,-8.438986236036101e-08,8.565448476211533e-09,1.2843575955298375e-17
21.92,-8.206153143826134e-08,1.760563936166974e-08,1.2942307810512965e-17
21.93,-6.181968470135289e-08,3.1344858158414664e-08,1.304142125882631e-17
21.94,-7.816016207453486e-08,5.625403973410649e-08,1.3143272745154196e-17
21.95,-8.152966229168216e-08,4.700366497324667e-08,1.3240191693646508e-17
21.96,-7.44487863230924e-08,6.22619849022052e-08,1.3331800500424137e-17
21.97,-5.936272495178475e-08,5.674459739406959e-08,1.3420503526348371e-17
21.98,-3.8643884133149637e-08,3.733463084756388e-08,1.3512344064376853e-17
21.990000000000002,-1.45935577411474e-08,6.27546745261786e-08,1.3606383113702148e-17
22.0,1.0552147802498428e-08,8.776225152969976e-08,1.3686842023323195e-17
22.01,3.462543126926177e-08,6.74511811816624e-08,1.3752482819081443e-17
22.02,5.552125074416454e-08,6.089318528722727e-08,1.3815982904636941e-17
22.03,7.119905769407277e-08,7.50151064375861e-08,1.3899738708501383e-17
22.04,7.967899751746956e-08,6.492020772171537e-08,1.398052836768239e-17
22.05,7.903990516314865e-08,8.968364540932912e-08,1.4055744520595823e-17
22.06,6.741735217398256e-08,1.0440154809758828e-07,1.4153869000045438e-17
22.07,4.3001702651742455e-08,1.1631224713986994e-07,1.4261874929056748e-17
22.080000000000002,5.586098179542356e-08,1.3264344904612935e-07,1.4372921291917878e-17
22.09,5.214092145164417e-08,1.0878508873676369e-07,1.448943574141441e-17
22.1,3.018666027053383e-08,1.0408502067831058e-07,1.4601910627770918e-17
22.11,4.0215202831495615e-08,1.2572309937604415e-07,1.4711867497355084e-17
22.12,2.8515800140626274e-08,1.2903476812397656e-07,1.4819146821469744e-17
22.13,4.539613685348372e-08,1.214817647411252e-07,1.4923758695663038e-17
22.14,3.7231285532259125e-08,1.1049918831009004e-07,1.5025162934820655e-17
22.150000000000002,5.441137548721344e-08,1.03494082364572e-07,1.512261603645493e-17
22.16,4.339107503435349e-08,1.0784320672982098e-07,1.5214791551001605e-17
22.17,5.463602107167845e-08,1.3089088314118518e-07,1.5297678363380943e-17
22.18,3.467253125159367e-08,1.281221890038857e-07,1.5371639232341616e-17
22.19,3.403424097020021e-08,1.071342182785014e-07,1.5429376350102933e-17
22.2,5.113667016790657e-08,1.273085881324219e-07,1.5480524007121017e-17
22.21,3.2601017464181325e-08,1.440115047435919e-07,1.5520351249124444e-17
22.22,2.9050431495745574e-08,1.647156167333198e-07,1.5505614497333313e-17
22.23,3.898458190209472e-08,1.4502295905147395e-07,1.548415319731969e-17
22.240000000000002,6.092837470759693e-08,1.4446127953791946e-07,1.5460889865695617e-17
22.25,4.160539138078491e-08,1.1853386407943171e-07,1.543373120770918e-17
22.26,3.173421242847602e-08,1.2666635713901436e-07,1.543580802541229e-17
22.27,2.99030901794874e-08,1.2425670397163534e-07,1.5438046956304804e-17
22.28,3.4718716305355004e-08,1.1879723982396843e-07,1.5439098735558795e-17
22.29,4.48045851794361e-08,1.1772275694592832e-07,1.543800164028548e-17
22.3,5.8799351706592885e-08,1.284090205459261e-07,1.5442334451842176e-17
22.31,7.535522724294303e-08,1.0634653502472635e-07,1.544331762132633e-17
22.32,9.313639900124643e-08,1.1093719942461913e-07,1.543519040974437e-17
22.330000000000002,1.108174786625962e-07,9.754424019024638e-08,1.5429555001321717e-17
22.34,1.270819405751342e-07,7.361455517984787e-08,1.542649447041354e-17
22.35,1.406206121855051e-07,9.835283512016292e-08,1.543176590165384e-17
22.36,1.5013012206692963e-07,7.509629235318585e-08,1.5426143601274226e-17
22.37,1.5431161420440233e-07,6.323630631988482e-08,1.5419598582662613e-17
22.38,1.5186904534079934e-07,6.994198101364097e-08,1.5418745319197044e-17
22.39,1.4150778748193082e-07,5.048491093222321e-08,1.5413790604970072e-17
22.400000000000002,1.219338637961786e-07,6.403847406877601e-08,1.541257101646526e-17
22.41,1.4367664654593797e-07,6.572570088621126e-08,1.5411009389153318e-17
22.42,1.532900967241243e-07,6.274414791494733e-08,1.5460904968114297e-17
22.43,1.49474354300794e-07,6.221219589390956e-08,1.551116521497116e-17
22.44,1.3092438131994586e-07,7.116933499407384e-08,1.556449166408121e-17
22.45,1.481534994918069e-07,9.657536807246837e-08,1.5614578810781943e-17
22.46,1.4769411952370727e-07,9.348484405092636e-08,1.5633366103803193e-17
22.47,1.2822017742858713e-07,6.90195700627602e-08,1.5652043236981185e-17
22.48,1.4022031727134783e-07,8.204232313114829e-08,1.5668310646508138e-17
22.490000000000002,1.3019870060493543e-07,8.735820275367812e-08,1.56859780002085e-17
22.5,1.4862233590384812e-07,9.183770339341475e-08,1.5701781709283858e-17
22.51,1.419715069946077e-07,1.0226574386853355e-07,1.571436321581444e-17
22.52,1.6068713121431147e-07,1.25341154273506e-07,1.572323622856557e-17
22.53,1.512212443155075e-07,1.158514123942536e-07,1.5728727906135663e-17
22.54,1.6398443225071614e-07,1.3247025816819306e-07,1.572656912575215e-17
22.55,1.4539637356166508e-07,1.2980886673016803e-07,1.5721370041417795e-17
22.56,1.458333108687575e-07,1.145391527365638e-07,1.5711899506925872e-17
22.57,1.6350345458971396e-07,9.324304587908164e-08,1.5699946848829365e-17
22.580000000000002,1.4477167425343038e-07,7.241223589751327e-08,1.569884199260826e-17
22.59,1.3995662524485836e-07,5.8447956301619434e-08,1.570005423815777e-17
22.6,1.472062326875625e-07,5.766080815702599e-08,1.5707139597508465e-17
22.61,1.6464727846613934e-07,7.627061585256845e-08,1.5722615678308733e-17
22.62,1.3855977182357152e-07,6.858151118317136e-08,1.567758088939585e-17
22.63,1.1917417286235537e-07,9.277988407872188e-08,1.564307068370846e-17
22.64,1.0454699433364732e-07,1.0298589792199284e-07,1.5599953965234466e-17
22.650000000000002,9.271048609856904e-08,1.053771348734475e-07,1.5559145903371847e-17
22.66,8.167192047863698e-08,1.0603820178309052e-07,1.5453338016228247e-17
22.67,6.94129059951124e-08,1.1096080820000375e-07,1.5351019694682018e-17
22.68,5.3888723781287376e-08,1.2604387460998742e-07,1.5255203377603478e-17
22.69,3.302769700144265e-08,1.05268863055188e-07,1.515772943156086e-17
22.7,5.655538561227148e-08,1.0649797627012266e-07,1.5058791664667567e-17
22.71,7.019597140227976e-08,8.352590507907372e-08,1.4962611800682014e-17
22.72,7.179534391363062e-08,9.402853200660318e-08,1.486711607451782e-17
22.73,5.916946545620089e-08,9.161384658647603e-08,1.4776283686417516e-17
22.740000000000002,8.192911348754407e-08,8.194640598063446e-08,1.4679576255310144e-17
22.75,8.568417554262896e-08,7.060107931260108e-08,1.4588842917605392e-17
22.76,6.81624820763796e-08,6.305764929789092e-08,1.447197507175494e-17
22.77,7.888560309252466e-08,6.470359272941501e-08,1.435087801037628e-17
22.78,6.337032459861579e-08,8.083439814429358e-08,1.423590024048862e-17
22.79,7.107672106473873e-08,6.482919607731543e-08,1.412229612094715e-17
22.8,4.7459328762436445e-08,7.394925943755282e-08,1.3924634233981832e-17
22.81,4.19152655897994e-08,6.139004089964788e-08,1.3718823603383317e-17
22.82,5.1660266538363414e-08,8.423016080240492e-08,1.3502010473578669e-17
22.830000000000002,7.38788140686115e-08,9.548349278372956e-08,1.3288373389093365e-17
22.84,5.3899054105168904e-08,1.0022338557734487e-07,1.3085811913453773e-17
22.85,4.0990566212934236e-08,1.0343282647649363e-07,1.2880111426818578e-17
22.86,3.22404883946702e-08,1.100050651618863e-07,1.2576508185234622e-17
22.87,2.4703746421668565e-08,1.2474425861261695e-07,1.2279722489374843e-17
22.88,1.5402865402682476e-08,1.0054132412324574e-07,1.1988140128955905e-17
22.89,1.3278061055871267e-09,9.417265558873296e-08,1.1700429205076953e-17
22.900000000000002,-2.0564183366242475e-08,1.1017718763217168e-07,1.1419911747759612e-17
22.91,-1.5238774684571117e-09,1.0118274585351434e-07,1.1144957515116541e-17
22.92,3.191793723593125e-09,1.2370482158504022e-07,1.0878989161590528e-17
22.93,-9.55669376217712e-09,1.3019887698072838e-07,1.0621960231038749e-17
22.94,8.882856520292899e-09,1.2518477926448743e-07,1.0381230207580759e-17
22.95,3.1562865168553996e-09,1.1309717340074288e-07,1.0143815558813282e-17
22.96,2.1851519880354394e-08,9.828630561074103e-08,9.909905767289535e-18
22.97,9.55009005106899e-09,8.501886402216183e-08,9.671690163892524e-18
22.98,1.4775613465671992e-08,7.747883398677696e-08,1.065941632566251e-17
22.990000000000002,3.3870168817237967e-08,7.976836784246479e-08,1.1717962475753383e-17
23.0,1.1319962665347155e-08,9.590867017068956e-08,1.272758666859286e-17
23.01,-4.446579074418981e-09,7.801607856183593e-08,1.37161475141088e-17
23.02,-1.718237755247825e-08,8.210100438702164e-08,1.4332302888501687e-17
23.03,-3.0671169471441414e-08,6.012040237685203e-08,1.4958083452325606e-17
23.04,-4.8727393943428426e-08,6.792716493394504e-08,1.5579321805990948e-17
23.05,-2.3371252099690642e-08,5.732261629800625e-08,1.6202839008683577e-17
23.06,-1.0626593006652533e-08,3.218112294966284e-08,1.679937278799708e-17
23.07,-1.4397109033241285e-08,4.812544429622826e-08,1.73800622223489e-17
23.080000000000002,-3.861659692630489e-08,5.672968854894721e-08,1.7945996919771847e-17
23.09,-3.542395247927996e-08,6.164394713759785e-08,1.849749760777671e-17
23.1,-6.096099406962879e-08,6.644486537039963e-08,1.9031911705717786e-17
23.11,-6.742378366731068e-08,7.463665333421235e-08,1.9555781185013743e-17
23.12,-5.918604590144423e-08,8.965210326102717e-08,2.0066711783500124e-17
23.13,-4.064922066553066e-08,1.148529568157716e-07,2.0553335393923098e-17
23.14,-1.6241917976103193e-08,1.0170634050792901e-07,2.1042722154934924e-17
23.150000000000002,9.582555004593484e-09,1.0558586944357075e-07,2.1523067810372222e-17
23.16,3.234344962617685e-08,1.2964636461146034e-07,2.2006434902293682e-17
23.17,4.7535390658212e-08,1.251526859528126e-07,2.2475863101184505e-17
23.18,5.0626028400957414e-08,1.4727656788443196e-07,2.2918069445309096e-17
23.19,3.705708183615306e-08,1.4714980892570792e-07,2.3350947097235665e-17
23.2,5.407342574793839e-08,1.2799231259073202e-07,2.3790575420632402e-17
23.21,4.492036939416555e-08,1.4478335047418993e-07,2.4235260225997975e-17
23.22,5.679600660962155e-08,1.4846760133125734e-07,2.4680001275307722e-17
23.23,3.2899370223517014e-08,1.4207673561691734e-07,2.5055463291033207e-17
23.240000000000002,2.0381162568314077e-08,1.2858160701281827e-07,2.5436070152509572e-17
23.25,1.4220512541889065e-08,1.1089336185837605e-07,2.5804394232584207e-17
23.26,9.375792306980187e-09,9.186451793635715e-08,2.6158685839319085e-17
23.27,7.850054527943147e-10,7.429004202611954e-08,2.652257779522618e-17
23.28,-1.663381439035005e-08,6.09084301261857e-08,2.6880759781451843e-17
23.29,3.842614501222832e-09,5.4402780497048744e-08,2.7212113163996055e-17
23.3,4.945209462552178e-09,5.7401878312531805e-08,2.7541101964982355e-17
23.31,-1.8463409140810637e-08,7.248127100847563e-08,2.787261545456156e-17
23.32,-1.9714111018310403e-08,5.033952775529636e-08,2.820828380651526e-17
23.330000000000002,-4.304701266505525e-09,4.559687193262672e-08,2.854919851289827e-17
23.34,-2.9573577783733614e-08,6.067276992284099e-08,2.889272558264959e-17
23.35,-4.889925473883893e-08,4.6114065717543126e-08,2.922491291406302e-17
23.36,-6.782630955044722e-08,5.639217860955522e-08,2.9538925893464475e-17
23.37,-9.191220866448668e-08,4.19572058990498e-08,2.984886982822721e-17
23.38,-7.490441806401658e-08,5.718590186523761e-08,3.015375201964064e-17
23.39,-7.453729575259196e-08,5.243469045754071e-08,3.04569101425726e-17
23.400000000000002,-9.640448226338341e-08,3.0166596132912835e-08,3.0767448356259945e-17
23.41,-9.428852367283511e-08,4.46238518887797e-08,3.1095809433352206e-17
23.42,-7.413048285011172e-08,4.6032910678340205e-08,3.1423894579543216e-17
23.43,-9.370711626246899e-08,3.6727060305935146e-08,3.1785555584928917e-17
23.44,-1.0683068468711088e-07,1.8998044581628137e-08,3.2128842990952604e-17
23.45,-1.194720810254474e-07,-4.902884598411546e-09,3.245983762126403e-17
23.46,-1.3760990381581292e-07,1.9060866633245204e-08,3.2770976515629075e-17
23.47,-1.1540515225570521e-07,4.091421513128414e-08,3.3068247790746195e-17
23.48,-1.109987600015493e-07,6.279505243091057e-08,3.3352495152730783e-17
23.490000000000002,-1.3038745512358848e-07,8.68048008680494e-08,3.363541022395271e-17
23.5,-1.2774887699501759e-07,6.318460030095677e-08,3.39112077782286e-17
23.51,-1.0941428824124384e-07,4.6114322926755796e-08,3.4183102973100596e-17
23.52,-1.3354245431209323e-07,3.758990460553966e-08,3.4436042076116146e-17
23.53,-1.543217920320006e-07,3.9574427199689024e-08,3.4658231274256607e-17
23.54,-1.780928931163467e-07,5.399934164617862e-08,3.486612114784693e-17
23.55,-1.593714716423127e-07,3.0941259702261046e-08,3.5070026804575975e-17
23.56,-1.5664807502104826e-07,2.4419914565599304e-08,3.527245035383213e-17
23.57,-1.7626204969427573e-07,3.627624961303037e-08,3.547112460856225e-17
23.580000000000002,-1.727286007374184e-07,1.6498168559991303e-08,3.566921771865705e-17
23.59,-1.5271093715110116e-07,1.9019706268201356e-08,3.5834137082754096e-17
23.6,-1.7469135706634537e-07,-6.225431642177049e-09,3.599280268845013e-17
23.61,-1.9317632440483177e-07,-5.355901276984346e-09,3.6141748911131545e-17
23.62,-2.14817129815127e-07,-2.8489327294149747e-08,3.61724116098433e-17
23.63,-1.944367329453139e-07,-2.179394384305463e-08,3.6163125229799443e-17
23.64,-1.9082595664548073e-07,-3.543570649321217e-08,3.614396981235726e-17
23.650000000000002,-2.1061931753343467e-07,-1.5628957657157608e-08,3.611904434260216e-17
23.66,-2.086201526204685e-07,-1.2584044745938666e-08,3.597413390115746e-17
23.67,-1.917733402227912e-07,-2.4382838352291828e-08,3.5833422655900505e-17
23.68,-1.6701437564317994e-07,-4.912833986801177e-08,3.5697535750698446e-17
23.69,-1.4126889028588886e-07,-3.311905516851153e-08,3.5554494758302236e-17
23.7,-1.2145216194987444e-07,-2.664621200930461e-08,3.541420633907123e-17
23.71,-1.1446863183238006e-07,-2.7869321810052243e-08,3.527336865710069e-17
23.72,-1.2721142314594728e-07,-3.4965835018527457e-08,3.51386901410908e-17
23.73,-1.1473751059049671e-07,-4.6130449055648686e-08,3.501352133887655e-17
23.740000000000002,-1.3606490736318078e-07,-5.9574293714358026e-08,3.4902070986449356e-17
23.75,-1.4622188906799474e-07,-7.352387518041373e-08,3.4788221400625755e-17
23.76,-1.523731577026904e-07,-8.622080620558153e-08,3.4686162733396e-17
23.77,-1.6166763947107102e-07,-9.592089076213327e-08,3.4584127421927356e-17
23.78,-1.812380822253376e-07,-1.0089341551615228e-07,3.4481587541790053e-17
23.79,-1.6637578368184094e-07,-9.942044950635099e-08,3.4309578500029126e-17
23.8,-1.7632817554041132e-07,-8.979616604654685e-08,3.427537302983358e-17
23.81,-1.6634990215375193e-07,-7.032615537455017e-08,3.4245937347447e-17
23.82,-1.4382603296150568e-07,-9.115158308216147e-08,3.416580781018688e-17
23.830000000000002,-1.6794599379879817e-07,-9.845050046019281e-08,3.4080297474347845e-17
23.84,-1.4208029731256808e-07,-9.05608582838474e-08,3.3988255389132344e-17
23.85,-1.257017791508548e-07,-6.58294357412089e-08,3.3899790799091526e-17
23.86,-1.26111088458113e-07,-7.443604071739689e-08,3.390786255190081e-17
23.87,-1.5058670196748225e-07,-6.259487959482109e-08,3.391437330267649e-17
23.88,-1.5455968735520248e-07,-8.050242476402829e-08,3.3923482376156585e-17
23.89,-1.4558650560604852e-07,-7.438837363647797e-08,3.3940544741492774e-17
23.900000000000002,-1.3119816328186892e-07,-9.446353661155164e-08,3.395546989449693e-17
23.91,-1.1889981189599319e-07,-8.697081770437619e-08,3.397872558047706e-17
23.92,-1.1617035099983209e-07,-1.0213313385004564e-07,3.401297745831626e-17
23.93,-1.3046219590328069e-07,-8.62043682236995e-08,3.404378720926135e-17
23.94,-1.1737620807095818e-07,-8.941725002186706e-08,3.407193036901155e-17
23.95,-1.3645831107609313e-07,-1.0985955456674971e-07,3.411065179092961e-17
23.96,-1.4325148636075631e-07,-9.3798955421041e-08,3.416433332715037e-17
23.97,-1.4541922515955754e-07,-9.14804842608578e-08,3.4200073704409096e-17
23.98,-1.5059451912527435e-07,-1.0100246279665557e-07,3.423425120190215e-17
23.990000000000002,-1.6637955831526558e-07,-1.2046642969349516e-07,3.4266291785857315e-17
24.0,-1.4851943337494677e-07,-9.615254560315497e-08,3.430152492321034e-17
24.01,-1.5670134558844893e-07,-7.831634036830131e-08,3.4335922620335907e-17
24.02,-1.4660480848836322e-07,-6.506526596290657e-08,3.4385954290322466e-17
24.03,-1.2602596587605671e-07,-5.4508036236160256e-08,3.4341573309671975e-17
24.04,-1.0272627726992456e-07,-4.4754574309981073e-08,3.428784852928246e-17
24.05,-8.443217560331147e-08,-3.3915623831217234e-08,3.421138473175275e-17
24.060000000000002,-7.883474493074015e-08,-2.0102372346777906e-08,3.400047987711198e-17
24.07,-9.358940313117749e-08,-1.4260876961595912e-09,3.380256270059165e-17
24.080000000000002,-8.449077300207376e-08,2.4002235224039703e-08,3.361053184285026e-17
24.09,-5.944559294954392e-08,6.247399601918445e-09,3.3450532444415286e-17
24.1,-7.814679199139645e-08,-6.516298164412264e-10,3.3301322882867936e-17
24.11,-9.627516800041775e-08,5.194946611311809e-09,3.3157081155236766e-17
24.12,-6.979793164736883e-08,2.5678506056410703e-08,3.3022738179129495e-17
24.13,-5.861612694655303e-08,1.086767135802617e-08,3.2889954819619206e-17
24.14,-7.044061227201282e-08,1.48065545128633e-08,3.275969072770876e-17
24.150000000000002,-6.111713133292937e-08,3.9390805749713003e-08,3.263693442911829e-17
24.16,-3.859969292711418e-08,3.469429679199902e-08,3.2493473695577733e-17
24.17,-6.262434952617032e-08,5.476670540045898e-08,3.2369221959768596e-17
24.18,-3.708643589182223e-08,4.9686038282096215e-08,3.224378738616119e-17
24.19,-2.1961851225420905e-08,7.350713280642768e-08,3.2102087655174616e-17
24.2,-2.503238144778978e-08,7.631225601571911e-08,3.198032281589393e-17
24.21,-2.21161495758777e-09,6.033642515856491e-08,3.186144774770182e-17
24.22,-1.3342459402968866e-08,7.964093640567055e-08,3.170592608725521e-17
24.23,-1.4248707265208683e-08,8.431665268051695e-08,3.148977372702498e-17
24.240000000000002,-1.2858295369674698e-08,7.660725838669243e-08,3.128498082106418e-17
24.25,-1.7052644154297212e-08,5.875898688331554e-08,3.10895057274831e-17
24.26,-3.4666448868207115e-08,3.3020781336360385e-08,3.109164311899196e-17
24.27,-2.166266232985374e-08,5.346925758993025e-08,3.10918694874943e-17
24.28,-3.7930323343308584e-08,7.02108130497075e-08,3.109102666845487e-17
24.29,-3.933590517857188e-08,8.550539845239851e-08,3.110340383748244e-17
24.3,-3.38467715018274e-08,1.0161620062569462e-07,3.1115277784352303e-17
24.310000000000002,-2.9380559574500045e-08,1.2080975144976942e-07,3.111233789356772e-17
24.32,-3.3805005331378455e-08,1.4535602671585866e-07,3.11087892990917e-17
24.330000000000002,-5.493774576368311e-08,1.2570396306743245e-07,3.1110027967072693e-17
24.34,-4.872129211533701e-08,1.1627947167698843e-07,3.11114112966032e-17
24.35,-2.3196220927115785e-08,1.1936111637845546e-07,3.108750144808517e-17
24.36,-3.8175338287316075e-08,1.3723130394366872e-07,3.105556741489456e-17
24.37,-4.944544203923404e-08,1.2035172499216992e-07,3.100060673369433e-17
24.38,-6.489082006266615e-08,1.2316124978303567e-07,3.091738334669826e-17
24.39,-4.0517808765392475e-08,1.4795241074967787e-07,3.084025768775733e-17
24.400000000000002,-3.625305872222664e-08,1.451957150985591e-07,3.0791560220504816e-17
24.41,-5.98193659879371e-08,1.6933940548502008e-07,3.074403929836122e-17
24.42,-6.706154125075632e-08,1.708597898540626e-07,3.071356754393004e-17
24.43,-6.591906346954896e-08,1.5238618450299061e-07,3.067150152827628e-17
24.44,-6.427570875623758e-08,1.6837463333560183e-07,3.0652610694935004e-17
24.45,-6.995943489512671e-08,1.693098579404307e-07,3.0618295521222843e-17
24.46,-9.074227300109585e-08,1.578288832966055e-07,3.0905342414883437e-17
